LAST NAME,RANK
HATEFI,"126,357"
HEILI,"126,357"
HEIMBURG,"126,357"
HELKOWSKI,"126,357"
HELSABECK,"126,357"
HENINGBURG,"126,357"
HESSIAN,"126,357"
HINTERLONG,"126,357"
HOCKENBERY,"126,357"
HOEFEL,"126,357"
HOFSOMMER,"126,357"
HOLLNAGEL,"126,357"
HOLUP,"126,357"
HOMICH,"126,357"
HOUGARDY,"126,357"
HRINKO,"126,357"
HUELSBECK,"126,357"
HUFTY,"126,357"
HUIPE,"126,357"
HUOVINEN,"126,357"
HUTSKO,"126,357"
IDDEEN,"126,357"
IMBUS,"126,357"
ITZ,"126,357"
JANNY,"126,357"
JARET,"126,357"
JELLIFFE,"126,357"
JOLITZ,"126,357"
JOLL,"126,357"
KAELBERER,"126,357"
KALENDER,"126,357"
KALIF,"126,357"
KAOUD,"126,357"
KARAMANOS,"126,357"
KARNAFEL,"126,357"
KARTAL,"126,357"
KASSUBA,"126,357"
KATOPODIS,"126,357"
KEELEAN,"126,357"
KEHLE,"126,357"
KELLUMS,"126,357"
KHAL,"126,357"
KIMMITT,"126,357"
KINDA,"126,357"
KISHMAN,"126,357"
KITCHER,"126,357"
KLAUK,"126,357"
KLUBEK,"126,357"
KLUESENER,"126,357"
KLYCZEK,"126,357"
KNOEPKE,"126,357"
KOCHERA,"126,357"
KOCHMANN,"126,357"
KOFFER,"126,357"
KONYNDYK,"126,357"
KORTA,"126,357"
KORYCKI,"126,357"
KOSAREFF,"126,357"
KOSINA,"126,357"
KOSKINAS,"126,357"
KOSMOS,"126,357"
KOUZA,"126,357"
KRAHAM,"126,357"
KREK,"126,357"
KROEN,"126,357"
KROHA,"126,357"
KROPELNICKI,"126,357"
KRUMBEIN,"126,357"
KUCAN,"126,357"
KUDRA,"126,357"
KUTCHERA,"126,357"
KUTY,"126,357"
KUTZMAN,"126,357"
KYLANDER,"126,357"
LABERT,"126,357"
LALLAVE,"126,357"
LANDAVERRY,"126,357"
LASHMIT,"126,357"
LAUDIG,"126,357"
LAURENTIUS,"126,357"
LAZZERINI,"126,357"
LEBERMAN,"126,357"
LEBOUTILLIER,"126,357"
LECORPS,"126,357"
LEGASSEY,"126,357"
LEIDEN,"126,357"
LENBERG,"126,357"
LICHFIELD,"126,357"
LINDAO,"126,357"
LIPAROTO,"126,357"
LITTWIN,"126,357"
LOEST,"126,357"
LOOKHART,"126,357"
LOTTERMAN,"126,357"
LOUCEL,"126,357"
LOULA,"126,357"
LUETHY,"126,357"
LUGIBIHL,"126,357"
LUNBECK,"126,357"
LUNDIEN,"126,357"
LUNGHI,"126,357"
LUPPI,"126,357"
MABEUS,"126,357"
MADLINGER,"126,357"
MAGATHAN,"126,357"
MAGIER,"126,357"
MAHRE,"126,357"
MAINGI,"126,357"
MAJERCIK,"126,357"
MALLING,"126,357"
MANHERTZ,"126,357"
MARBAUGH,"126,357"
MARCACCIO,"126,357"
MARETH,"126,357"
MARGRAFF,"126,357"
MARL,"126,357"
MARTHEY,"126,357"
MARTONIK,"126,357"
MARTZAHL,"126,357"
MASSAGLIA,"126,357"
MASTERNAK,"126,357"
MASTROMONACO,"126,357"
MATUSEVICH,"126,357"
MAURUS,"126,357"
MAYERLE,"126,357"
MCFADGEN,"126,357"
MCGLENN,"126,357"
MCKEEHEN,"126,357"
MCMAHEL,"126,357"
MCSKIMMING,"126,357"
MEENGS,"126,357"
MEHINOVIC,"126,357"
MEISENBURG,"126,357"
MEITL,"126,357"
MENCARINI,"126,357"
MENCHEN,"126,357"
MENE,"126,357"
MERALES,"126,357"
MICKEN,"126,357"
MIHAILOVIC,"126,357"
MIHELCIC,"126,357"
MINEART,"126,357"
MIRABEL,"126,357"
MISPAGEL,"126,357"
MOHAMMADIAN,"126,357"
MOLTENI,"126,357"
MONZEL,"126,357"
MORCH,"126,357"
MORIELLO,"126,357"
MOSEMANN,"126,357"
MOSHKOVICH,"126,357"
MOSSET,"126,357"
MOUTOUX,"126,357"
MROWCA,"126,357"
MUJAKIC,"126,357"
MURASE,"126,357"
MURIAS,"126,357"
MYSZEWSKI,"126,357"
NADERMANN,"126,357"
NAJARA,"126,357"
NATA,"126,357"
NATHER,"126,357"
NAVI,"126,357"
NEELAKANTAN,"126,357"
NEIVA,"126,357"
NEULS,"126,357"
NOHRA,"126,357"
NOURANI,"126,357"
NYIKOS,"126,357"
OBERSON,"126,357"
OBERTING,"126,357"
ODETT,"126,357"
OHORO,"126,357"
OLFERT,"126,357"
OLINSKY,"126,357"
OLREE,"126,357"
OPEKA,"126,357"
ORIOLA,"126,357"
OROUKE,"126,357"
ORRIN,"126,357"
ORTO,"126,357"
OTINGER,"126,357"
OUYE,"126,357"
PALTER,"126,357"
PANCOST,"126,357"
PANCZYK,"126,357"
PANTIER,"126,357"
PANUCCI,"126,357"
PARAKH,"126,357"
PARBHOO,"126,357"
PARISON,"126,357"
PARTUSCH,"126,357"
PASCENTE,"126,357"
PATOC,"126,357"
PEERA,"126,357"
PEFFLY,"126,357"
PEGGINS,"126,357"
PEMPEK,"126,357"
PENEYRA,"126,357"
PENTONEY,"126,357"
PERRYMOND,"126,357"
PERSENAIRE,"126,357"
PERSKE,"126,357"
PETRILAK,"126,357"
PETRIMOULX,"126,357"
PIERREJEAN,"126,357"
PINZINO,"126,357"
PJETROVIC,"126,357"
PLAVCAN,"126,357"
PLUBELL,"126,357"
PLYMOUTH,"126,357"
POHLAND,"126,357"
POIROUX,"126,357"
POLLEI,"126,357"
POLVINO,"126,357"
PONIEWAZ,"126,357"
PRELVUKAJ,"126,357"
PRESCO,"126,357"
PRESTEGAARD,"126,357"
PROTT,"126,357"
PUCHEU,"126,357"
PUFFETT,"126,357"
PUTTKAMMER,"126,357"
PUTZEL,"126,357"
RABELLO,"126,357"
RACHT,"126,357"
RADANDT,"126,357"
RADEV,"126,357"
RAINO,"126,357"
RAMPA,"126,357"
RANTON,"126,357"
RAVANI,"126,357"
RAVERTY,"126,357"
REASH,"126,357"
REBIMBAS,"126,357"
REEPING,"126,357"
REER,"126,357"
REIERSEN,"126,357"
RERKO,"126,357"
RESWEBER,"126,357"
RHEINECKER,"126,357"
RHODAN,"126,357"
RICUCCI,"126,357"
RISA,"126,357"
ROBIDAS,"126,357"
RODEHAVER,"126,357"
ROJAHN,"126,357"
ROKUS,"126,357"
ROSPIERSKI,"126,357"
RYFF,"126,357"
SABANAGIC,"126,357"
SABHA,"126,357"
SAGOR,"126,357"
SAITER,"126,357"
SALANI,"126,357"
SALUPO,"126,357"
SAPINSKI,"126,357"
SAPORITA,"126,357"
SARASUA,"126,357"
SATMARY,"126,357"
SBROCCO,"126,357"
SCARTON,"126,357"
SCHASER,"126,357"
SCHAT,"126,357"
SCHLANGE,"126,357"
SCHLEEDE,"126,357"
SCHNESE,"126,357"
SCHWEIBINZ,"126,357"
SCILLIERI,"126,357"
SCIPLE,"126,357"
SEARGENT,"126,357"
SEDIVEC,"126,357"
SEHOVIC,"126,357"
SELKER,"126,357"
SENGCHANH,"126,357"
SENGSAVANG,"126,357"
SERIN,"126,357"
SEYL,"126,357"
SHABEL,"126,357"
SHADINGER,"126,357"
SHAVALIER,"126,357"
SHAYESTEH,"126,357"
SHEFTEL,"126,357"
SHELTROWN,"126,357"
SHEMORY,"126,357"
SHENAULT,"126,357"
SHIGO,"126,357"
SHNEIDER,"126,357"
SIAD,"126,357"
SICELOFF,"126,357"
SIGWART,"126,357"
SIMILTON,"126,357"
SINSHEIMER,"126,357"
SIRJU,"126,357"
SIRONEN,"126,357"
SLOGAR,"126,357"
SMABY,"126,357"
SMUTKO,"126,357"
SMUTZER,"126,357"
SNAPPER,"126,357"
SOMOANO,"126,357"
SOMODI,"126,357"
SONNEVILLE,"126,357"
SPANGENBURG,"126,357"
SPANNBAUER,"126,357"
SPELICH,"126,357"
SPIN,"126,357"
SPITZIG,"126,357"
SPONDER,"126,357"
SPRAGLIN,"126,357"
STALLIONS,"126,357"
STAUTBERG,"126,357"
STEINHEBEL,"126,357"
STEINITZ,"126,357"
STEINLAUF,"126,357"
STEIS,"126,357"
STELLOH,"126,357"
STELMASZEK,"126,357"
STEVA,"126,357"
STOEV,"126,357"
STOYKO,"126,357"
STRAMBLER,"126,357"
STRAVATO,"126,357"
STRESE,"126,357"
STUDINSKI,"126,357"
STUETTGEN,"126,357"
STUTZKE,"126,357"
SUKHRAJ,"126,357"
SULGER,"126,357"
SULTENFUSS,"126,357"
SUNNARBORG,"126,357"
SUSDORF,"126,357"
SUTKER,"126,357"
SWAFFIELD,"126,357"
SWAZEY,"126,357"
SWON,"126,357"
SZYPULSKI,"126,357"
TABAG,"126,357"
TAGALOG,"126,357"
TAKAMIYA,"126,357"
TAMBI,"126,357"
TASTE,"126,357"
TECKENBROCK,"126,357"
TEICHNER,"126,357"
TEPPO,"126,357"
THERMAN,"126,357"
THOROUGHGOOD,"126,357"
THURS,"126,357"
TICKELL,"126,357"
TIDERMAN,"126,357"
TIEDGE,"126,357"
TITRE,"126,357"
TJAHJADI,"126,357"
TOGAMI,"126,357"
TONEL,"126,357"
TOUZE,"126,357"
TRAFF,"126,357"
TRAVICK,"126,357"
TREBON,"126,357"
TREPPA,"126,357"
TRIGLETH,"126,357"
TRZASKOS,"126,357"
TUEROS,"126,357"
TUMELTY,"126,357"
TUNDO,"126,357"
UITENBROEK,"126,357"
UNGERECHT,"126,357"
UNGOS,"126,357"
USERA,"126,357"
UTSINGER,"126,357"
VANAGS,"126,357"
VANDERPAS,"126,357"
VANDREEL,"126,357"
VANLOENEN,"126,357"
VANSCHOONHOVEN,"126,357"
VANSISTINE,"126,357"
VARDIMAN,"126,357"
VEINO,"126,357"
VERCAMMEN,"126,357"
VERHINES,"126,357"
VERING,"126,357"
VERZELLA,"126,357"
VIDOR,"126,357"
VILSON,"126,357"
VISEK,"126,357"
VOLMERING,"126,357"
VOLPP,"126,357"
VRIESMAN,"126,357"
VUCETIC,"126,357"
WAKSMAN,"126,357"
WALBER,"126,357"
WALLOP,"126,357"
WARCHAL,"126,357"
WECKSTEIN,"126,357"
WEENER,"126,357"
WELSCHMEYER,"126,357"
WESTGAARD,"126,357"
WHEALDON,"126,357"
WHEARY,"126,357"
WILLNOW,"126,357"
WINTERLE,"126,357"
WISCAVER,"126,357"
WITKOWSKY,"126,357"
WITTLIFF,"126,357"
WODICKA,"126,357"
WYNSTRA,"126,357"
YANGO,"126,357"
YANUS,"126,357"
YATA,"126,357"
YATCO,"126,357"
YAVORSKI,"126,357"
YERARDI,"126,357"
YUNGBLUTH,"126,357"
YUVIENCO,"126,357"
ZAMBOTTI,"126,357"
ZANJANI,"126,357"
ZAPOTOCKY,"126,357"
ZELTZER,"126,357"
ZEPLIN,"126,357"
ZIARNIK,"126,357"
ZITTA,"126,357"
ZOGLIO,"126,357"
ZUGEL,"126,357"
ZUKANOVIC,"126,357"
ZWETZIG,"126,357"
ZYCHOWICZ,"126,357"
ZYLLA,"126,357"
ABBATEMARCO,"127,013"
ABEDIAN,"127,013"
ABELARDO,"127,013"
ABERSOLD,"127,013"
ADAWI,"127,013"
ADINA,"127,013"
AELING,"127,013"
AEMISEGGER,"127,013"
AFANA,"127,013"
AGAG,"127,013"
AGUIRIANO,"127,013"
AHIA,"127,013"
AILTS,"127,013"
AJETI,"127,013"
AKILOV,"127,013"
ALAKA,"127,013"
ALCENAT,"127,013"
ALFI,"127,013"
ANIDO,"127,013"
ANKLEY,"127,013"
ANKUM,"127,013"
ANTONGIOVANNI,"127,013"
ANTONIUS,"127,013"
APFELBECK,"127,013"
ARCHINAL,"127,013"
ARIZALA,"127,013"
ARMATYS,"127,013"
ARRAZCAETA,"127,013"
ARRUNATEGUI,"127,013"
ASNANI,"127,013"
ASPENGREN,"127,013"
ASSELL,"127,013"
ATTIX,"127,013"
ATZERT,"127,013"
AUJERO,"127,013"
AVARITT,"127,013"
AVENSON,"127,013"
AZZARITO,"127,013"
BACARRO,"127,013"
BADING,"127,013"
BADYAL,"127,013"
BALCK,"127,013"
BANNERT,"127,013"
BANSCHBACH,"127,013"
BARABAN,"127,013"
BARNSWELL,"127,013"
BARTENSTEIN,"127,013"
BASTERRECHEA,"127,013"
BATTIST,"127,013"
BATZLER,"127,013"
BEDROS,"127,013"
BEECHEM,"127,013"
BELILL,"127,013"
BELLAK,"127,013"
BEMROSE,"127,013"
BENEDA,"127,013"
BERKENBILE,"127,013"
BERKOWICZ,"127,013"
BETTISON,"127,013"
BIERLING,"127,013"
BIEZE,"127,013"
BIJEAUX,"127,013"
BILBAY,"127,013"
BILLENSTEIN,"127,013"
BILLIS,"127,013"
BILLMAIER,"127,013"
BILSLAND,"127,013"
BIRGEN,"127,013"
BIRTHWRIGHT,"127,013"
BLACKCLOUD,"127,013"
BLALARK,"127,013"
BLANKENFELD,"127,013"
BLANQUET,"127,013"
BLASEY,"127,013"
BLOCKTON,"127,013"
BOBHOLZ,"127,013"
BOBIC,"127,013"
BOECKNER,"127,013"
BOGASH,"127,013"
BOILLOT,"127,013"
BOLDRA,"127,013"
BOLOGNINI,"127,013"
BOLYER,"127,013"
BONANDER,"127,013"
BONNESEN,"127,013"
BONOFIGLIO,"127,013"
BONTEMPI,"127,013"
BOOKMYER,"127,013"
BOWDERY,"127,013"
BOWERBANK,"127,013"
BOWLDING,"127,013"
BOYL,"127,013"
BRAHMA,"127,013"
BREBAN,"127,013"
BRENMAN,"127,013"
BRIHM,"127,013"
BROCKE,"127,013"
BRONTE,"127,013"
BROWNEN,"127,013"
BRUCHEZ,"127,013"
BUNAO,"127,013"
BURAL,"127,013"
BURTSFIELD,"127,013"
BURTTS,"127,013"
BURZA,"127,013"
BUSSY,"127,013"
BUTO,"127,013"
CAIOZZO,"127,013"
CALLEO,"127,013"
CAMO,"127,013"
CAPARELLA,"127,013"
CARABIN,"127,013"
CARAPEZZA,"127,013"
CARCO,"127,013"
CARROZZI,"127,013"
CARSRUD,"127,013"
CASOLARO,"127,013"
CASSIANI,"127,013"
CASSISI,"127,013"
CATELLA,"127,013"
CATUBIG,"127,013"
CHAFER,"127,013"
CHALLACOMBE,"127,013"
CHALLE,"127,013"
CHAVIERS,"127,013"
CHEDA,"127,013"
CHEESBRO,"127,013"
CHERISMA,"127,013"
CHEVRES,"127,013"
CHIARAPPA,"127,013"
CHIGER,"127,013"
CHIKE,"127,013"
CHITTESTER,"127,013"
CIMENTAL,"127,013"
CIUCA,"127,013"
CLAMPETT,"127,013"
CLAYTER,"127,013"
CLINKINBEARD,"127,013"
COCKLEY,"127,013"
COHON,"127,013"
COLAPRETE,"127,013"
COLIGAN,"127,013"
CONDI,"127,013"
CONNACHER,"127,013"
COOLEDGE,"127,013"
CORANADO,"127,013"
CORTEL,"127,013"
COSKY,"127,013"
CRECY,"127,013"
CRIVELLA,"127,013"
CRUMBACHER,"127,013"
CSENCSITS,"127,013"
CURNEL,"127,013"
CURTON,"127,013"
CUVIELLO,"127,013"
CVIJANOVIC,"127,013"
CZESCHIN,"127,013"
DACHENHAUSEN,"127,013"
DAHSE,"127,013"
DAINTON,"127,013"
DARMER,"127,013"
DARYANI,"127,013"
DEBRECHT,"127,013"
DECAMILLIS,"127,013"
DECLAIRE,"127,013"
DECRISTO,"127,013"
DEJNO,"127,013"
DELSO,"127,013"
DELZOPPO,"127,013"
DENBESTE,"127,013"
DENNHARDT,"127,013"
DESANTE,"127,013"
DESILUS,"127,013"
DETURRIS,"127,013"
DHALLA,"127,013"
DHANJI,"127,013"
DHUKKA,"127,013"
DICKNEITE,"127,013"
DIRNFELD,"127,013"
DISHINGER,"127,013"
DISPO,"127,013"
DOLER,"127,013"
DOUSAY,"127,013"
DROBEK,"127,013"
DROSCHE,"127,013"
DUBUS,"127,013"
DUGHI,"127,013"
DUNKLAU,"127,013"
DURANLEAU,"127,013"
DURISH,"127,013"
DUROY,"127,013"
DUTILLY,"127,013"
DUWA,"127,013"
EAGLER,"127,013"
EASLING,"127,013"
ECHTENKAMP,"127,013"
EDAAKIE,"127,013"
EDEBURN,"127,013"
EHNLE,"127,013"
ELVINE,"127,013"
ENDEMANN,"127,013"
ERKENBRACK,"127,013"
EVANISH,"127,013"
EVONIUK,"127,013"
EXELBY,"127,013"
EYLAR,"127,013"
FABBRINI,"127,013"
FARICY,"127,013"
FATINO,"127,013"
FAULKER,"127,013"
FEAGLES,"127,013"
FELLOWES,"127,013"
FENCEROY,"127,013"
FERENCAK,"127,013"
FERIDO,"127,013"
FEUSS,"127,013"
FIKAC,"127,013"
FINEHOUT,"127,013"
FITKIN,"127,013"
FJELLMAN,"127,013"
FLEURENT,"127,013"
FLEX,"127,013"
FORDAHL,"127,013"
FOSQUE,"127,013"
FRANCKA,"127,013"
FRANTZICH,"127,013"
FREAM,"127,013"
FROHNE,"127,013"
FRUSCIANTE,"127,013"
FUGET,"127,013"
FURBAY,"127,013"
GABELE,"127,013"
GAIDE,"127,013"
GARCIN,"127,013"
GARZO,"127,013"
GAVRIELOV,"127,013"
GAVRON,"127,013"
GAZAREK,"127,013"
GEHNER,"127,013"
GELFUSO,"127,013"
GELUZ,"127,013"
GENZINK,"127,013"
GEVAS,"127,013"
GHARAKHANIAN,"127,013"
GHEESLING,"127,013"
GIFFEY,"127,013"
GILKER,"127,013"
GIRAL,"127,013"
GIUSEFFI,"127,013"
GLOBKE,"127,013"
GODBER,"127,013"
GOGGLEYE,"127,013"
GOLES,"127,013"
GOMERSALL,"127,013"
GOODIS,"127,013"
GOSTANIAN,"127,013"
GOTELL,"127,013"
GRASKE,"127,013"
GRAVAGNA,"127,013"
GRAVATTE,"127,013"
GRAZER,"127,013"
GREDER,"127,013"
GREENFELDER,"127,013"
GREENHOLT,"127,013"
GREMMEL,"127,013"
GRETT,"127,013"
GRIESSEL,"127,013"
GRISTINA,"127,013"
GRIT,"127,013"
GRIVETTI,"127,013"
GROENER,"127,013"
GRONVOLD,"127,013"
GROSETH,"127,013"
GRUGEL,"127,013"
GUILDNER,"127,013"
HABERLI,"127,013"
HAEGE,"127,013"
HAGENAH,"127,013"
HALLIMAN,"127,013"
HAMEDANI,"127,013"
HARCHAR,"127,013"
HARKESS,"127,013"
HARMA,"127,013"
HARTERY,"127,013"
HASEMEYER,"127,013"
HASSAY,"127,013"
HATTENHAUER,"127,013"
HAUGHIAN,"127,013"
HAUKOM,"127,013"
HAUL,"127,013"
HAUNSCHILD,"127,013"
HAYSON,"127,013"
HEDEGAARD,"127,013"
HEINAMAN,"127,013"
HEINLEY,"127,013"
HENKENIUS,"127,013"
HENSRUD,"127,013"
HERSHENSON,"127,013"
HESSELBACH,"127,013"
HIBEN,"127,013"
HIGHLEN,"127,013"
HIKEL,"127,013"
HINDERBERGER,"127,013"
HINTERBERGER,"127,013"
HIRAO,"127,013"
HOBBLE,"127,013"
HOCKNEY,"127,013"
HOGLIN,"127,013"
HOLFELDER,"127,013"
HOLSENBECK,"127,013"
HOUGAARD,"127,013"
HOXMEIER,"127,013"
HUCKELBERRY,"127,013"
HUNCKLER,"127,013"
HUTCHSON,"127,013"
HUTKOWSKI,"127,013"
HYSTEN,"127,013"
ILLGEN,"127,013"
IMPINK,"127,013"
INAMA,"127,013"
IORILLO,"127,013"
ISELEY,"127,013"
IZAWA,"127,013"
JACOBSSON,"127,013"
JANNINGS,"127,013"
JANOV,"127,013"
JARACZEWSKI,"127,013"
JARZYNA,"127,013"
JASPERING,"127,013"
JOUDREY,"127,013"
JULIAR,"127,013"
JULMIS,"127,013"
JURAK,"127,013"
KACVINSKY,"127,013"
KALILIKANE,"127,013"
KAMERLING,"127,013"
KARALEKAS,"127,013"
KAYROUZ,"127,013"
KEALIHER,"127,013"
KELESHIAN,"127,013"
KENMORE,"127,013"
KESSAY,"127,013"
KEUTZER,"127,013"
KEWALRAMANI,"127,013"
KEYER,"127,013"
KHAJAVI,"127,013"
KIRMER,"127,013"
KIZIOR,"127,013"
KLAGSBRUN,"127,013"
KNIERIEMEN,"127,013"
KNUTT,"127,013"
KOCHUBEY,"127,013"
KOEPLIN,"127,013"
KOLTS,"127,013"
KOMADINA,"127,013"
KONNICK,"127,013"
KONTAK,"127,013"
KORECKI,"127,013"
KOSCHE,"127,013"
KOSMACH,"127,013"
KOSSAKOWSKI,"127,013"
KREST,"127,013"
KRIEHN,"127,013"
KROWICKI,"127,013"
KUENN,"127,013"
KUFFLER,"127,013"
KUONG,"127,013"
KUPRIS,"127,013"
KURKOV,"127,013"
LAASE,"127,013"
LACHOWSKY,"127,013"
LAMPERTI,"127,013"
LAMPROE,"127,013"
LAMZ,"127,013"
LANDREE,"127,013"
LANGLOTZ,"127,013"
LAPOLT,"127,013"
LASTOR,"127,013"
LATORELLA,"127,013"
LAZARCZYK,"127,013"
LEAFBLAD,"127,013"
LEARMONTH,"127,013"
LENGE,"127,013"
LESSAR,"127,013"
LEVIA,"127,013"
LEVICH,"127,013"
LEWALD,"127,013"
LIEFFERS,"127,013"
LILJE,"127,013"
LINDIE,"127,013"
LINDOP,"127,013"
LINTZENICH,"127,013"
LIPPEL,"127,013"
LISICKI,"127,013"
LOTSHAW,"127,013"
LUBAG,"127,013"
LUKSIK,"127,013"
LUNDINE,"127,013"
LUNNEBORG,"127,013"
LUPORI,"127,013"
LUTUI,"127,013"
LYNEM,"127,013"
MABIS,"127,013"
MACKNER,"127,013"
MAGAGNA,"127,013"
MAGNELL,"127,013"
MAHARAJH,"127,013"
MALANE,"127,013"
MALK,"127,013"
MALLUM,"127,013"
MANDERINO,"127,013"
MANISTA,"127,013"
MARENGER,"127,013"
MARILLA,"127,013"
MASHIA,"127,013"
MASICK,"127,013"
MASNICA,"127,013"
MATYKA,"127,013"
MAURICI,"127,013"
MCCOLLIM,"127,013"
MCGLASHEN,"127,013"
MCGOUIRK,"127,013"
MCKIN,"127,013"
MCKLEROY,"127,013"
MCREAVY,"127,013"
MEAGLEY,"127,013"
MEALMAN,"127,013"
MEGAS,"127,013"
MELCHIONNA,"127,013"
MENIN,"127,013"
MENNECKE,"127,013"
MEURS,"127,013"
MEZZO,"127,013"
MICAH,"127,013"
MICHELFELDER,"127,013"
MICHELIS,"127,013"
MIERZWINSKI,"127,013"
MIHOS,"127,013"
MILMOE,"127,013"
MINICHELLO,"127,013"
MIZUTA,"127,013"
MOEBES,"127,013"
MOLIK,"127,013"
MONCLA,"127,013"
MONTIER,"127,013"
MONUS,"127,013"
MORALDE,"127,013"
MOREAN,"127,013"
MOROSKI,"127,013"
MOUANOUTOUA,"127,013"
MOULES,"127,013"
MOYAR,"127,013"
MROWIEC,"127,013"
MUCCIGROSSO,"127,013"
MULLANIX,"127,013"
NACOL,"127,013"
NACPIL,"127,013"
NEACSU,"127,013"
NEJEDLO,"127,013"
NEMIER,"127,013"
NERVIG,"127,013"
NEVINGER,"127,013"
NGUIEN,"127,013"
NICKOLITE,"127,013"
NIJJER,"127,013"
NIKSICH,"127,013"
NITKIEWICZ,"127,013"
NUTGRASS,"127,013"
NYITRAI,"127,013"
OAKFORD,"127,013"
OBERLENDER,"127,013"
ODENBAUGH,"127,013"
OFERRELL,"127,013"
OGA,"127,013"
OHANESSIAN,"127,013"
OJITO,"127,013"
OLACK,"127,013"
ORLANDELLA,"127,013"
ORTQUIST,"127,013"
OSMERA,"127,013"
OSTAPOWICZ,"127,013"
OTTENBREIT,"127,013"
OVA,"127,013"
PACIUS,"127,013"
PAGEN,"127,013"
PANER,"127,013"
PASCA,"127,013"
PASTIAN,"127,013"
PATCHING,"127,013"
PATRIN,"127,013"
PAVLOS,"127,013"
PEDELTY,"127,013"
PENDREY,"127,013"
PENZONE,"127,013"
PERCOSKI,"127,013"
PERSOON,"127,013"
PETERSBURG,"127,013"
PETRISOR,"127,013"
PIERT,"127,013"
PIKAART,"127,013"
PIRKOLA,"127,013"
PITLICK,"127,013"
PLAVSIC,"127,013"
PLESKAC,"127,013"
POHREN,"127,013"
POLKOW,"127,013"
POLLYDORE,"127,013"
PONTILLAS,"127,013"
POTOSKI,"127,013"
POULAIN,"127,013"
PRANSKY,"127,013"
PRESTIN,"127,013"
PRETZEL,"127,013"
PROBER,"127,013"
PROVONCHA,"127,013"
PRUDENTI,"127,013"
PRUDHOME,"127,013"
PUSHKAR,"127,013"
PUSKA,"127,013"
QUANDAHL,"127,013"
QUARBERG,"127,013"
QUESTAD,"127,013"
RADOC,"127,013"
RAFFI,"127,013"
RAIDEN,"127,013"
RAKOVIC,"127,013"
RAMICH,"127,013"
RANTISI,"127,013"
RAPHIEL,"127,013"
RASING,"127,013"
RATA,"127,013"
RAUSS,"127,013"
RAYNAK,"127,013"
REGINALDO,"127,013"
REIDMILLER,"127,013"
REIFENBERGER,"127,013"
REINALDO,"127,013"
REMELE,"127,013"
RENNEBERG,"127,013"
RESIO,"127,013"
RICOY,"127,013"
RIESCO,"127,013"
RINGELBERG,"127,013"
RITSCHER,"127,013"
RODEY,"127,013"
ROEHRBORN,"127,013"
RONALDSON,"127,013"
RONSHAUSEN,"127,013"
ROSHER,"127,013"
ROSKOSKI,"127,013"
ROTHOVE,"127,013"
ROTNER,"127,013"
RUDERT,"127,013"
RUDRUD,"127,013"
RUEHLEN,"127,013"
RUFFLE,"127,013"
RUTSCH,"127,013"
RYDHOLM,"127,013"
RYTER,"127,013"
SABY,"127,013"
SACCOMAN,"127,013"
SAFFARI,"127,013"
SALLIOTTE,"127,013"
SANTOIANNI,"127,013"
SARALEGUI,"127,013"
SARKELA,"127,013"
SATHOFF,"127,013"
SAUCHELLI,"127,013"
SCAFIDE,"127,013"
SCHEDIN,"127,013"
SCHEUING,"127,013"
SCHMILL,"127,013"
SCHMOKE,"127,013"
SCHNEGGENBURGER,"127,013"
SCHOENHARDT,"127,013"
SCHONHARDT,"127,013"
SCHRIENER,"127,013"
SCHULKERS,"127,013"
SCHWARTZENBURG,"127,013"
SCIARABBA,"127,013"
SCIESZINSKI,"127,013"
SCILLIA,"127,013"
SCUTARI,"127,013"
SEABROOKE,"127,013"
SEBAG,"127,013"
SEH,"127,013"
SEIGNEUR,"127,013"
SEKINGER,"127,013"
SELBITSCHKA,"127,013"
SELBURG,"127,013"
SELLWOOD,"127,013"
SELLY,"127,013"
SEMENTELLI,"127,013"
SEMPERTEGUI,"127,013"
SENSLEY,"127,013"
SERINI,"127,013"
SFIKAS,"127,013"
SHANGREAUX,"127,013"
SHARIFIAN,"127,013"
SHARITZ,"127,013"
SHASTID,"127,013"
SHERAR,"127,013"
SHIGEMURA,"127,013"
SHINHOSTER,"127,013"
SHINTON,"127,013"
SHLOMO,"127,013"
SHUMER,"127,013"
SICKMANN,"127,013"
SILLITO,"127,013"
SKRIVSETH,"127,013"
SKUTA,"127,013"
SLEPSKI,"127,013"
SLIFKIN,"127,013"
SMADES,"127,013"
SMELT,"127,013"
SMURR,"127,013"
SOCOL,"127,013"
SOLOMITO,"127,013"
SOYLAND,"127,013"
SPHON,"127,013"
SPITZACK,"127,013"
STACKEN,"127,013"
STANKEVITZ,"127,013"
STARBARD,"127,013"
STEBE,"127,013"
STEINEMAN,"127,013"
STEINMEIER,"127,013"
STEMPLER,"127,013"
STICKLEN,"127,013"
STILLERMAN,"127,013"
STORKS,"127,013"
STROUBLE,"127,013"
SUEHR,"127,013"
SUNDEN,"127,013"
SUNICO,"127,013"
SWANGLER,"127,013"
SWEETAPPLE,"127,013"
SWIECA,"127,013"
TABLE,"127,013"
TACHELL,"127,013"
TAEZA,"127,013"
TAITINGFONG,"127,013"
TALLEUR,"127,013"
TAMBORSKI,"127,013"
TANNLER,"127,013"
TANZELLA,"127,013"
TARLUE,"127,013"
TARTAGLIO,"127,013"
TAYEBI,"127,013"
TEBALAN,"127,013"
TEIGE,"127,013"
TEMP,"127,013"
TERC,"127,013"
THROW,"127,013"
THURLEY,"127,013"
